chapter_id,chapter_sequence_no,book_id,author_id,published_date,tags
7037490,1,477819,51033,10-01-2003,Science Fiction
9581311,2,477819,51033,18-01-2003,Science Fiction|Literary Fiction|Crime|Graphic Novel
7456498,1,753756,58434,09-09-2010,Historical Fiction|Science Fiction|Literary Fiction|Adventure
9299874,2,753756,58434,09-10-2010,Humor|Romance|Science Fiction|Crime
1325357,3,753756,58434,27-09-2010,Young Adult|Science Fiction
7099407,4,753756,58434,05-12-2010,Fantasy|Science Fiction|Young Adult
4344986,1,997531,65164,30-06-2002,Thriller|Fantasy
5964828,2,997531,65164,15-07-2002,Fantasy|Paranormal|Romance|Graphic Novel
5912691,1,551832,44993,21-12-2014,Literary Fiction|Crime
9901599,2,551832,44993,16-01-2015,Dystopian|Crime
8276819,1,141956,95841,08-09-2018,Historical Fiction|Fantasy|Young Adult
6943614,2,141956,95841,16-09-2018,Humor|Fantasy|Historical Fiction
4670374,3,141956,95841,20-10-2018,Historical Fiction
7262110,4,141956,95841,19-11-2018,Historical Fiction|Graphic Novel|Romance
5517869,5,141956,95841,18-10-2018,Historical Fiction
5251144,6,141956,95841,22-12-2018,Historical Fiction|Fantasy|Paranormal
7759234,7,141956,95841,17-02-2019,Mystery|Historical Fiction
8830861,8,141956,95841,23-02-2019,Romance|Historical Fiction|Science Fiction|Dystopian
2426347,9,141956,95841,14-01-2019,Romance|Historical Fiction|Young Adult
4393339,10,141956,95841,07-12-2018,Historical Fiction|Romance|Fantasy|Mystery
5354018,1,847385,49552,11-06-2008,Thriller
8041582,2,847385,49552,19-06-2008,Science Fiction|Thriller|Crime|Humor
8087968,3,847385,49552,31-07-2008,Romance|Thriller
2212651,4,847385,49552,01-08-2008,Thriller|Young Adult|Horror|Paranormal
1012342,5,847385,49552,06-08-2008,Historical Fiction|Thriller
5485011,1,911781,44116,17-03-1996,Literary Fiction|Young Adult|Adventure
4844595,2,911781,44116,04-04-1996,Adventure
8216911,3,911781,44116,16-04-1996,Adventure
3892006,1,816044,18639,20-12-2012,Humor
8121520,2,816044,18639,07-01-2013,Humor|Paranormal
3764160,3,816044,18639,11-01-2013,Fantasy|Humor
3911183,4,816044,18639,28-01-2013,Dystopian|Humor
9804631,5,816044,18639,19-04-2013,Science Fiction|Humor|Mystery
8245707,1,506463,70423,15-11-2006,Young Adult
8397442,2,506463,70423,13-12-2006,Historical Fiction|Young Adult|Horror|Literary Fiction
8503046,3,506463,70423,23-12-2006,Historical Fiction|Young Adult
4009043,4,506463,70423,09-12-2006,Mystery|Young Adult|Dystopian
7350659,5,506463,70423,15-02-2007,Young Adult
3596817,1,350725,76497,07-10-2016,Dystopian
2861022,2,350725,76497,06-11-2016,Dystopian|Graphic Novel
2596089,3,350725,76497,06-12-2016,Dystopian
9805532,4,350725,76497,12-12-2016,Dystopian|Romance|Paranormal
6903170,5,350725,76497,24-11-2016,Dystopian|Graphic Novel|Paranormal
6689309,6,350725,76497,21-11-2016,Dystopian
9564137,7,350725,76497,28-02-2017,Crime|Thriller|Humor|Dystopian
7318883,8,350725,76497,17-02-2017,Dystopian|Science Fiction|Paranormal
6884085,1,318964,79588,20-07-2014,Romance
1297548,2,318964,79588,02-08-2014,Romance|Humor|Paranormal
1774303,3,318964,79588,07-08-2014,Romance|Science Fiction|Humor|Historical Fiction
3691474,4,318964,79588,03-09-2014,Romance
1068310,5,318964,79588,21-08-2014,Horror|Romance
6469046,6,318964,79588,13-09-2014,Romance
5993265,7,318964,79588,04-01-2015,Romance
4131010,8,318964,79588,19-10-2014,Young Adult|Horror|Romance
6709632,9,318964,79588,19-12-2014,Romance|Mystery|Adventure|Paranormal
8515861,10,318964,79588,25-01-2015,Romance|Paranormal|Mystery|Historical Fiction
5171740,1,740037,24334,30-07-2010,Humor|Crime
6075797,2,740037,24334,26-08-2010,Young Adult|Humor
9445044,3,740037,24334,27-08-2010,Paranormal|Humor|Adventure
9554647,4,740037,24334,16-09-2010,Paranormal|Fantasy|Young Adult|Humor
3529059,5,740037,24334,03-11-2010,Humor
1397619,6,740037,24334,13-10-2010,Humor|Literary Fiction
6784499,1,736356,64967,23-05-2020,Thriller
2718262,1,178641,16021,31-05-2015,Graphic Novel|Science Fiction
4206925,1,259804,13113,12-05-2017,Graphic Novel|Romance
6287863,2,259804,13113,23-05-2017,Adventure|Graphic Novel|Thriller|Romance
5800928,1,694438,60793,09-08-2018,Humor|Horror|Literary Fiction
5229113,2,694438,60793,28-08-2018,Horror|Young Adult
6796701,3,694438,60793,02-09-2018,Horror
7790347,4,694438,60793,26-09-2018,Thriller|Horror|Graphic Novel
9475696,5,694438,60793,06-09-2018,Adventure|Fantasy|Literary Fiction|Horror
6756992,6,694438,60793,07-11-2018,Science Fiction|Romance|Horror
1362161,1,758285,44735,21-08-1997,Historical Fiction|Paranormal
8508644,2,758285,44735,19-09-1997,Young Adult|Historical Fiction
1748837,3,758285,44735,04-10-1997,Historical Fiction
7535443,4,758285,44735,11-09-1997,Historical Fiction
5193644,1,621690,93717,16-10-2012,Horror
4247203,2,621690,93717,08-11-2012,Dystopian|Horror
9638977,3,621690,93717,01-12-2012,Horror
7461917,4,621690,93717,06-11-2012,Horror
5671535,5,621690,93717,13-11-2012,Thriller|Horror|Adventure|Young Adult
8724466,6,621690,93717,15-03-2013,Horror|Graphic Novel|Dystopian
9736637,7,621690,93717,21-03-2013,Horror
7622579,1,202137,82102,25-10-1990,Young Adult|Crime|Dystopian|Horror
8153907,2,202137,82102,13-11-1990,Young Adult|Humor
3473302,3,202137,82102,24-12-1990,Graphic Novel|Thriller|Young Adult|Literary Fiction
5744160,1,943816,22502,25-11-2006,Mystery|Romance|Fantasy
1027599,2,943816,22502,16-12-2006,Literary Fiction|Fantasy|Graphic Novel
8802372,3,943816,22502,23-12-2006,Romance|Fantasy|Humor|Horror
7327829,4,943816,22502,31-12-2006,Fantasy|Mystery|Historical Fiction|Graphic Novel
1255300,5,943816,22502,25-03-2007,Fantasy|Mystery|Dystopian
4107096,6,943816,22502,30-03-2007,Fantasy
1507652,7,943816,22502,11-02-2007,Fantasy
6646608,8,943816,22502,21-04-2007,Fantasy|Young Adult|Paranormal|Dystopian
2900414,1,115667,86939,25-05-1998,Fantasy
4800100,2,115667,86939,07-06-1998,Dystopian|Fantasy
7803111,3,115667,86939,26-06-1998,Fantasy
8110117,1,249550,99143,27-02-2001,Young Adult|Mystery|Historical Fiction
3979177,2,249550,99143,26-03-2001,Adventure|Mystery
5559164,3,249550,99143,19-03-2001,Graphic Novel|Romance|Mystery
7503092,4,249550,99143,10-05-2001,Fantasy|Mystery|Thriller
2901717,5,249550,99143,18-05-2001,Mystery
1518063,6,249550,99143,08-05-2001,Mystery
3801741,7,249550,99143,22-05-2001,Paranormal|Mystery
9263750,8,249550,99143,05-06-2001,Adventure|Romance|Mystery
7872892,1,903541,57945,03-08-2014,Thriller|Literary Fiction
7245528,2,903541,57945,01-09-2014,Adventure|Literary Fiction|Dystopian|Historical Fiction
7244917,3,903541,57945,25-08-2014,Literary Fiction|Adventure
5260769,4,903541,57945,08-10-2014,Literary Fiction
3304874,1,424578,73699,17-11-2015,Paranormal|Romance|Literary Fiction
4305163,2,424578,73699,13-12-2015,Humor|Literary Fiction|Dystopian
3013845,3,424578,73699,15-12-2015,Literary Fiction|Horror|Paranormal
7043034,4,424578,73699,11-12-2015,Literary Fiction|Mystery
4696358,5,424578,73699,05-02-2016,Literary Fiction
3952270,6,424578,73699,20-02-2016,Literary Fiction|Paranormal|Dystopian
1545304,7,424578,73699,15-04-2016,Literary Fiction
3263277,8,424578,73699,14-06-2016,Literary Fiction|Crime|Young Adult
7888683,9,424578,73699,19-05-2016,Fantasy|Literary Fiction|Mystery
7344764,10,424578,73699,13-08-2016,Literary Fiction
2595456,11,424578,73699,14-06-2016,Literary Fiction|Fantasy|Paranormal
4919317,12,424578,73699,01-10-2016,Literary Fiction|Dystopian|Thriller|Horror
2278034,13,424578,73699,14-07-2016,Historical Fiction|Literary Fiction|Science Fiction
6158536,14,424578,73699,13-03-2016,Fantasy|Humor|Young Adult|Literary Fiction
7256742,15,424578,73699,19-04-2016,Literary Fiction|Dystopian
5510933,16,424578,73699,26-11-2016,Crime|Thriller|Mystery|Literary Fiction
5136113,17,424578,73699,05-12-2016,Literary Fiction
9165271,18,424578,73699,08-11-2016,Adventure|Literary Fiction|Humor
1768898,1,673713,10583,09-11-2001,Young Adult|Romance|Adventure
3941306,2,673713,10583,06-12-2001,Crime|Mystery|Adventure|Historical Fiction
5260117,3,673713,10583,05-12-2001,Adventure
2936989,4,673713,10583,23-01-2002,Romance|Adventure|Fantasy
4204309,5,673713,10583,25-02-2002,Adventure
7955747,6,673713,10583,14-12-2001,Science Fiction|Crime|Adventure|Paranormal
7526379,7,673713,10583,20-01-2002,Science Fiction|Mystery|Adventure
2944826,8,673713,10583,25-01-2002,Adventure
4899799,9,673713,10583,13-02-2002,Literary Fiction|Adventure|Young Adult
9242457,1,936116,58176,01-12-1996,Romance|Dystopian|Young Adult
6623130,2,936116,58176,10-12-1996,Romance|Historical Fiction|Thriller
7218305,3,936116,58176,18-01-1997,Thriller|Historical Fiction|Romance|Adventure
2081526,4,936116,58176,03-01-1997,Literary Fiction|Mystery|Romance
6202959,1,919405,81989,12-12-2005,Young Adult|Horror
8557451,2,919405,81989,27-12-2005,Dystopian|Fantasy|Horror|Romance
8977325,3,919405,81989,30-12-2005,Horror
6991875,4,919405,81989,04-02-2006,Horror
2830108,5,919405,81989,07-04-2006,Horror|Science Fiction
5627396,1,191401,41979,14-07-2015,Adventure|Fantasy
8364718,2,191401,41979,11-08-2015,Fantasy
1311378,3,191401,41979,10-09-2015,Young Adult|Fantasy
3186949,4,191401,41979,06-09-2015,Fantasy
6974344,1,623147,95649,29-11-1998,Literary Fiction|Romance
2251790,2,623147,95649,21-12-1998,Romance|Young Adult
1599682,3,623147,95649,08-01-1999,Humor|Romance
9720482,4,623147,95649,29-12-1998,Mystery|Romance|Dystopian|Adventure
6361529,5,623147,95649,01-03-1999,Romance
5496676,6,623147,95649,02-02-1999,Romance|Humor|Graphic Novel|Horror
8731163,7,623147,95649,29-03-1999,Literary Fiction|Romance
2135876,8,623147,95649,23-05-1999,Mystery|Literary Fiction|Romance
9151421,9,623147,95649,03-07-1999,Horror|Science Fiction|Romance|Mystery
8015273,10,623147,95649,08-08-1999,Dystopian|Historical Fiction|Romance
8188829,11,623147,95649,18-04-1999,Young Adult|Romance
6057760,12,623147,95649,13-05-1999,Romance
7851310,13,623147,95649,08-08-1999,Romance|Science Fiction|Graphic Novel
8255205,14,623147,95649,07-10-1999,Romance
4475284,15,623147,95649,31-10-1999,Horror|Romance|Fantasy|Crime
6684395,16,623147,95649,27-06-1999,Paranormal|Romance
9880879,17,623147,95649,06-04-1999,Romance
3815797,18,623147,95649,28-03-1999,Romance|Young Adult|Historical Fiction
9319273,19,623147,95649,13-09-1999,Romance|Horror|Graphic Novel
4963522,20,623147,95649,14-05-2000,Dystopian|Literary Fiction|Romance|Crime
4430758,1,198685,44688,29-09-2007,Dystopian
7927206,2,198685,44688,09-10-2007,Humor|Adventure|Paranormal|Dystopian
4458209,1,576900,48119,18-02-1997,Humor
6992555,2,576900,48119,25-02-1997,Young Adult|Humor|Romance
6254167,3,576900,48119,11-04-1997,Fantasy|Literary Fiction|Humor
3572296,1,428957,72781,02-07-1993,Graphic Novel|Young Adult
9434645,2,428957,72781,24-07-1993,Young Adult
2782022,3,428957,72781,05-08-1993,Mystery|Young Adult|Humor
3958888,4,428957,72781,28-08-1993,Young Adult
1207207,5,428957,72781,19-08-1993,Mystery|Dystopian|Young Adult|Adventure
5299098,6,428957,72781,06-08-1993,Literary Fiction|Historical Fiction|Young Adult
1118649,7,428957,72781,29-12-1993,Young Adult|Thriller|Paranormal
5853991,1,277961,82561,30-10-2014,Romance|Graphic Novel|Adventure|Thriller
9314054,2,277961,82561,21-11-2014,Romance|Literary Fiction|Adventure|Thriller
2334249,3,277961,82561,25-11-2014,Thriller|Historical Fiction|Literary Fiction
6948976,4,277961,82561,20-12-2014,Thriller|Science Fiction
8596341,1,409967,42706,03-05-2013,Graphic Novel|Romance|Historical Fiction|Horror
1186413,2,409967,42706,28-05-2013,Romance|Literary Fiction|Graphic Novel
2630277,3,409967,42706,08-06-2013,Science Fiction|Horror|Graphic Novel
3634990,4,409967,42706,26-06-2013,Thriller|Graphic Novel|Humor
5589276,5,409967,42706,12-06-2013,Graphic Novel|Science Fiction|Paranormal
6199315,6,409967,42706,30-09-2013,Graphic Novel|Paranormal|Dystopian
7110052,7,409967,42706,19-08-2013,Graphic Novel
5198663,8,409967,42706,09-08-2013,Fantasy|Literary Fiction|Graphic Novel
4202868,9,409967,42706,23-08-2013,Graphic Novel
4702540,10,409967,42706,19-08-2013,Dystopian|Graphic Novel|Literary Fiction|Science Fiction
6375804,11,409967,42706,18-01-2014,Paranormal|Graphic Novel|Science Fiction|Humor
3201671,12,409967,42706,24-02-2014,Graphic Novel|Dystopian
8443163,13,409967,42706,23-11-2013,Literary Fiction|Graphic Novel|Adventure|Horror
4545640,14,409967,42706,06-04-2014,Graphic Novel|Romance
5213830,15,409967,42706,29-11-2013,Graphic Novel|Science Fiction|Paranormal|Romance
6053330,16,409967,42706,12-06-2014,Romance|Graphic Novel
2361173,17,409967,42706,30-01-2014,Paranormal|Graphic Novel|Mystery|Fantasy
4015035,18,409967,42706,22-08-2014,Thriller|Graphic Novel|Paranormal
8731644,19,409967,42706,24-09-2013,Graphic Novel
6424301,20,409967,42706,24-01-2014,Graphic Novel|Romance|Fantasy
2271320,1,269316,76162,12-08-1996,Graphic Novel|Adventure|Historical Fiction
7440861,2,269316,76162,04-09-1996,Mystery|Historical Fiction|Adventure|Humor
6145902,1,171472,22193,03-03-1999,Mystery
3512466,2,171472,22193,30-03-1999,Mystery
6939543,3,171472,22193,17-03-1999,Mystery
3500120,4,171472,22193,23-04-1999,Paranormal|Young Adult|Mystery
5050946,5,171472,22193,27-06-1999,Dystopian|Paranormal|Thriller|Mystery
9795232,1,393724,72245,26-01-2011,Historical Fiction|Graphic Novel|Romance|Fantasy
1727427,2,393724,72245,23-02-2011,Crime|Romance|Humor
7504832,3,393724,72245,25-02-2011,Romance
1665449,4,393724,72245,27-03-2011,Romance|Adventure|Horror|Young Adult
6880129,5,393724,72245,08-04-2011,Young Adult|Romance|Mystery
4765260,6,393724,72245,21-05-2011,Romance
6469994,7,393724,72245,07-07-2011,Young Adult|Horror|Romance
9816590,1,704516,56160,06-09-2019,Romance|Mystery
8548850,2,704516,56160,25-09-2019,Young Adult|Romance|Paranormal|Fantasy
5077422,3,704516,56160,26-09-2019,Romance
9914798,1,480977,14763,02-03-2009,Young Adult|Adventure|Fantasy|Humor
4242253,2,480977,14763,12-03-2009,Adventure|Mystery|Fantasy|Humor
3790058,3,480977,14763,19-04-2009,Humor
1648173,4,480977,14763,26-03-2009,Humor
8262878,5,480977,14763,23-04-2009,Humor
8141949,6,480977,14763,10-07-2009,Adventure|Science Fiction|Humor|Historical Fiction
9886455,7,480977,14763,23-08-2009,Fantasy|Paranormal|Humor
5929430,8,480977,14763,11-05-2009,Paranormal|Humor
7078789,9,480977,14763,14-06-2009,Humor
9310862,10,480977,14763,27-11-2009,Young Adult|Humor
5216676,11,480977,14763,09-08-2009,Humor|Dystopian|Fantasy
5493042,12,480977,14763,26-01-2010,Graphic Novel|Humor|Adventure
5796953,13,480977,14763,03-12-2009,Graphic Novel|Dystopian|Humor
2651469,14,480977,14763,17-11-2009,Humor|Crime|Adventure
1695161,15,480977,14763,12-10-2009,Humor|Paranormal|Science Fiction
5270262,1,470533,77862,03-04-2020,Crime
8634380,2,470533,77862,26-04-2020,Literary Fiction|Thriller|Crime|Dystopian
5399981,3,470533,77862,13-05-2020,Fantasy|Graphic Novel|Crime
7147587,4,470533,77862,15-05-2020,Crime|Graphic Novel
6212423,1,193563,37964,25-02-1998,Romance|Crime|Fantasy|Dystopian
6582394,2,193563,37964,16-03-1998,Dystopian|Young Adult
7734667,1,174589,60293,20-10-2005,Humor|Literary Fiction|Horror
3443682,2,174589,60293,17-11-2005,Young Adult|Graphic Novel|Literary Fiction|Thriller
3422556,3,174589,60293,07-11-2005,Humor|Literary Fiction
3340220,4,174589,60293,19-11-2005,Romance|Literary Fiction|Young Adult|Thriller
4822303,1,287890,83607,22-11-1999,Horror|Dystopian|Romance|Historical Fiction
5943245,1,845175,22999,27-01-1996,Dystopian|Science Fiction|Paranormal
7681744,2,845175,22999,14-02-1996,Literary Fiction|Science Fiction
6918491,3,845175,22999,24-02-1996,Science Fiction|Historical Fiction|Romance
3301243,4,845175,22999,06-03-1996,Mystery|Paranormal|Fantasy|Science Fiction
1247641,5,845175,22999,03-03-1996,Science Fiction
8243804,1,909438,78084,24-05-1994,Literary Fiction|Science Fiction|Humor
1998812,1,583122,70249,01-05-1991,Graphic Novel|Adventure|Science Fiction|Thriller
5989459,2,583122,70249,21-05-1991,Paranormal|Thriller
1151786,3,583122,70249,16-06-1991,Thriller
6486763,4,583122,70249,31-05-1991,Thriller|Mystery
7693358,5,583122,70249,20-07-1991,Horror|Thriller|Humor
6840005,6,583122,70249,09-08-1991,Thriller
6607302,7,583122,70249,05-08-1991,Thriller
7404563,8,583122,70249,14-08-1991,Thriller
7575479,9,583122,70249,25-11-1991,Thriller|Crime|Dystopian
5957096,10,583122,70249,03-07-1991,Paranormal|Thriller|Adventure
5238547,11,583122,70249,27-11-1991,Humor|Thriller|Paranormal|Adventure
5917275,12,583122,70249,21-09-1991,Thriller
2178458,13,583122,70249,25-02-1992,Humor|Thriller|Science Fiction|Mystery
4565911,1,370473,65112,25-02-2000,Dystopian|Romance|Paranormal
8854554,2,370473,65112,23-03-2000,Dystopian|Horror|Graphic Novel|Young Adult
2054893,3,370473,65112,19-04-2000,Crime|Romance|Dystopian|Paranormal
6303965,4,370473,65112,22-05-2000,Crime|Dystopian
7228051,5,370473,65112,04-06-2000,Humor|Dystopian
3354551,1,596250,39190,15-07-2005,Dystopian|Romance
5198810,2,596250,39190,31-07-2005,Young Adult|Romance
6156383,3,596250,39190,11-09-2005,Romance|Paranormal|Science Fiction
7137010,4,596250,39190,11-08-2005,Romance|Paranormal
7733339,5,596250,39190,03-10-2005,Literary Fiction|Science Fiction|Romance|Thriller
6310023,6,596250,39190,02-12-2005,Thriller|Romance
2220302,7,596250,39190,19-09-2005,Young Adult|Historical Fiction|Romance
7053741,1,368463,74282,16-08-2009,Dystopian|Historical Fiction|Literary Fiction
4480548,2,368463,74282,15-09-2009,Historical Fiction
8051575,3,368463,74282,30-08-2009,Historical Fiction|Young Adult|Adventure|Dystopian
5776865,1,900216,12733,29-11-2020,Humor|Romance|Historical Fiction|Literary Fiction
3992387,2,900216,12733,20-12-2020,Adventure|Horror|Humor
9277886,3,900216,12733,13-12-2020,Historical Fiction|Young Adult|Humor|Thriller
8146306,4,900216,12733,25-01-2021,Thriller|Literary Fiction|Humor
7005638,5,900216,12733,17-02-2021,Horror|Mystery|Humor
8772263,6,900216,12733,18-04-2021,Adventure|Humor|Fantasy|Crime
1710395,7,900216,12733,16-05-2021,Thriller|Humor
2807342,8,900216,12733,27-06-2021,Humor|Historical Fiction
1890694,9,900216,12733,13-03-2021,Literary Fiction|Young Adult|Humor
3902190,10,900216,12733,13-04-2021,Fantasy|Humor|Science Fiction
5998272,11,900216,12733,28-05-2021,Humor
7455166,12,900216,12733,04-06-2021,Humor|Literary Fiction
8107819,13,900216,12733,27-07-2021,Romance|Science Fiction|Humor
2894517,14,900216,12733,08-07-2021,Humor
1921999,15,900216,12733,11-07-2021,Paranormal|Humor|Literary Fiction|Adventure
2302848,16,900216,12733,26-08-2021,Young Adult|Humor
1827554,17,900216,12733,29-09-2021,Young Adult|Adventure|Humor|Fantasy
5253552,1,563518,89131,08-05-2009,Crime|Fantasy
5112268,2,563518,89131,16-05-2009,Crime|Horror|Literary Fiction|Historical Fiction
6894110,3,563518,89131,17-06-2009,Romance|Crime|Dystopian
2807397,1,781880,88222,02-03-1994,Mystery|Graphic Novel|Crime
5414791,2,781880,88222,10-03-1994,Adventure|Graphic Novel
4299162,3,781880,88222,01-05-1994,Literary Fiction|Dystopian|Graphic Novel|Adventure
5587636,4,781880,88222,04-04-1994,Historical Fiction|Graphic Novel
8698724,5,781880,88222,11-04-1994,Horror|Crime|Graphic Novel
6193344,1,247269,73201,08-11-2016,Humor
8304174,2,247269,73201,25-11-2016,Historical Fiction|Adventure|Humor|Science Fiction
5676761,3,247269,73201,20-12-2016,Humor|Historical Fiction
6175447,4,247269,73201,04-01-2017,Humor|Crime
2633613,1,229988,19724,04-07-2007,Dystopian|Adventure|Romance|Crime
3313017,2,229988,19724,31-07-2007,Historical Fiction|Dystopian
8867624,1,696360,52753,03-11-2008,Mystery
1557941,2,696360,52753,03-12-2008,Horror|Mystery|Thriller|Romance
7033284,3,696360,52753,17-12-2008,Mystery
4133088,4,696360,52753,08-01-2009,Mystery
4198592,5,696360,52753,10-01-2009,Mystery|Adventure|Humor
5377976,6,696360,52753,03-03-2009,Mystery
3284960,7,696360,52753,26-04-2009,Mystery
4505421,1,611976,78788,14-08-2004,Young Adult
4042612,2,611976,78788,08-09-2004,Historical Fiction|Humor|Young Adult|Thriller
6811182,3,611976,78788,09-10-2004,Young Adult
3013511,1,141515,90460,19-10-2015,Horror
8070453,2,141515,90460,17-11-2015,Science Fiction|Mystery|Horror|Fantasy
6967755,3,141515,90460,30-11-2015,Romance|Crime|Horror
4039718,1,481128,46483,27-04-2002,Dystopian|Romance|Historical Fiction|Paranormal
5884442,2,481128,46483,25-05-2002,Paranormal|Literary Fiction|Thriller
8097700,3,481128,46483,15-05-2002,Paranormal
5296282,4,481128,46483,20-06-2002,Paranormal
5940285,5,481128,46483,24-07-2002,Paranormal
2645674,6,481128,46483,26-07-2002,Paranormal|Fantasy
4417414,1,400548,73277,02-08-2011,Mystery|Paranormal|Dystopian
2063657,2,400548,73277,11-08-2011,Dystopian|Science Fiction
1536643,3,400548,73277,30-08-2011,Adventure|Literary Fiction|Crime|Dystopian
6203810,4,400548,73277,26-08-2011,Dystopian|Literary Fiction
6200620,5,400548,73277,27-09-2011,Graphic Novel|Crime|Paranormal|Dystopian
9186741,6,400548,73277,30-11-2011,Thriller|Historical Fiction|Dystopian|Humor
5236000,7,400548,73277,19-09-2011,Thriller|Dystopian
6708976,8,400548,73277,10-01-2012,Dystopian|Horror
7892443,9,400548,73277,24-12-2011,Dystopian|Young Adult|Mystery
2523022,10,400548,73277,24-12-2011,Humor|Science Fiction|Dystopian
3699828,11,400548,73277,28-04-2012,Adventure|Fantasy|Dystopian
2106651,1,520415,25292,14-09-1996,Mystery|Science Fiction
4626916,2,520415,25292,08-10-1996,Science Fiction
1170573,3,520415,25292,22-10-1996,Fantasy|Science Fiction|Dystopian
8919098,4,520415,25292,22-11-1996,Paranormal|Adventure|Humor|Science Fiction
3275446,1,528902,86939,01-10-1992,Romance|Science Fiction|Humor|Literary Fiction
7802172,2,528902,86939,21-10-1992,Science Fiction|Literary Fiction|Mystery
9983568,3,528902,86939,08-11-1992,Science Fiction
2343600,4,528902,86939,18-12-1992,Science Fiction|Fantasy|Graphic Novel|Historical Fiction
8590538,5,528902,86939,18-11-1992,Thriller|Fantasy|Science Fiction
4073288,1,998630,62858,30-11-1991,Humor
9876831,1,749785,17679,26-07-2018,Fantasy|Young Adult
3802929,2,749785,17679,17-08-2018,Crime|Dystopian|Young Adult|Romance
6883112,3,749785,17679,23-08-2018,Paranormal|Literary Fiction|Young Adult|Adventure
5119224,4,749785,17679,19-08-2018,Thriller|Graphic Novel|Adventure|Young Adult
1514951,5,749785,17679,23-11-2018,Fantasy|Young Adult
1316043,6,749785,17679,23-11-2018,Young Adult|Thriller|Literary Fiction
7983010,7,749785,17679,06-09-2018,Mystery|Young Adult|Thriller|Adventure
9003409,1,813644,68073,24-04-1991,Horror|Dystopian
4102105,2,813644,68073,07-05-1991,Romance|Paranormal|Horror|Historical Fiction
2833714,3,813644,68073,26-05-1991,Horror|Adventure
3458073,4,813644,68073,11-06-1991,Horror
3036155,5,813644,68073,22-05-1991,Romance|Thriller|Horror
1599091,6,813644,68073,07-08-1991,Crime|Horror
9301947,7,813644,68073,15-10-1991,Horror|Mystery
6267536,8,813644,68073,19-06-1991,Horror|Romance|Adventure
9711191,9,813644,68073,29-07-1991,Thriller|Adventure|Horror
7625676,1,235249,57088,20-06-2011,Mystery|Adventure
9868924,2,235249,57088,20-07-2011,Literary Fiction|Paranormal|Mystery
9131926,1,562241,79226,04-08-1997,Romance
2152448,1,484546,52363,31-05-2018,Young Adult|Thriller
9005176,2,484546,52363,30-06-2018,Thriller
7971150,3,484546,52363,02-07-2018,Young Adult|Graphic Novel|Science Fiction|Thriller
9138478,4,484546,52363,30-06-2018,Graphic Novel|Dystopian|Thriller
3661972,5,484546,52363,15-08-2018,Literary Fiction|Thriller|Paranormal
1952024,6,484546,52363,28-09-2018,Humor|Thriller
7800684,7,484546,52363,10-10-2018,Literary Fiction|Thriller|Humor
6524188,8,484546,52363,08-11-2018,Romance|Thriller
4003675,9,484546,52363,25-12-2018,Thriller
4801944,10,484546,52363,27-11-2018,Thriller|Young Adult|Crime|Literary Fiction
3991274,11,484546,52363,26-01-2019,Young Adult|Adventure|Paranormal|Thriller
1934382,12,484546,52363,15-04-2019,Paranormal|Historical Fiction|Thriller
2928064,13,484546,52363,21-12-2018,Thriller|Historical Fiction|Romance
9808367,14,484546,52363,28-02-2019,Literary Fiction|Mystery|Thriller|Science Fiction
5835042,15,484546,52363,18-04-2019,Mystery|Thriller|Horror
2726685,16,484546,52363,09-08-2019,Thriller
1989071,17,484546,52363,31-03-2019,Young Adult|Thriller
5229211,18,484546,52363,02-04-2019,Paranormal|Thriller|Romance|Fantasy
4474827,19,484546,52363,09-11-2018,Horror|Fantasy|Thriller
3339765,20,484546,52363,23-07-2019,Fantasy|Thriller|Science Fiction|Historical Fiction
7671261,1,637373,22795,08-06-2020,Paranormal|Young Adult|Fantasy|Romance
8979374,1,985874,36071,06-04-2020,Literary Fiction|Adventure|Crime
9736367,2,985874,36071,16-04-2020,Literary Fiction|Humor|Paranormal
2155081,3,985874,36071,24-05-2020,Literary Fiction
3351975,1,754974,89988,18-04-2009,Fantasy|Mystery|Young Adult|Romance
1581780,2,754974,89988,06-05-2009,Mystery|Horror|Crime
7126244,3,754974,89988,02-05-2009,Mystery
3407310,4,754974,89988,20-06-2009,Paranormal|Mystery|Historical Fiction|Literary Fiction
5871788,5,754974,89988,20-05-2009,Adventure|Dystopian|Thriller|Mystery
8265168,6,754974,89988,31-08-2009,Mystery|Horror|Historical Fiction|Graphic Novel
3739995,7,754974,89988,23-06-2009,Crime|Mystery|Paranormal
7387322,8,754974,89988,18-07-2009,Mystery|Graphic Novel
6129064,1,428881,83638,22-08-1995,Horror|Literary Fiction|Paranormal|Crime
9133796,2,428881,83638,11-09-1995,Adventure|Literary Fiction|Horror|Science Fiction
8133189,3,428881,83638,21-09-1995,Literary Fiction|Horror|Historical Fiction|Humor
6205076,1,491835,21536,28-05-1990,Crime|Romance|Mystery|Dystopian
3054992,2,491835,21536,17-06-1990,Graphic Novel|Romance
2801131,1,187546,92543,22-12-2017,Dystopian|Crime|Horror
7571386,2,187546,92543,20-01-2018,Science Fiction|Crime
5821046,3,187546,92543,13-01-2018,Fantasy|Young Adult|Crime
8315357,4,187546,92543,18-01-2018,Mystery|Romance|Crime
1371665,5,187546,92543,20-02-2018,Crime|Graphic Novel|Humor
2445859,1,815339,23069,06-09-2019,Historical Fiction|Literary Fiction
7200421,2,815339,23069,01-10-2019,Fantasy|Literary Fiction|Paranormal
